tweet_id,date_created,IATA_CODE,text,AIRLINE NAME,sentiment,day_of_week
569672477967835136,2015-02-22,DL,@JetBlue Thanks. So the delay was the result of scheduling issues more than weather reLate Flightd problems?,Delta,negative,Sunday
569672448716742656,2015-02-22,DL,"@JetBlue @shannonwoodward I'll be checking often. Most probably when they hand the oscars out to the nerds, geeks and badly dressed.",Delta,negative,Sunday
569672099704508416,2015-02-22,DL,@JetBlue I am less concerned about the delay than I am about not being notified until I looked at the board that my flight was delayed,Delta,negative,Sunday
569672010734968832,2015-02-22,DL,@JetBlue Thanks!  I made it ð,Delta,positive,Sunday
569671981852798976,2015-02-22,DL,"@JetBlue after boarding flight 0510, the captain informs that he could exceed the16 hrs regulation and turned the plane around. Incredible!",Delta,neutral,Sunday
569671435309809664,2015-02-22,DL,@JetBlue thanks for the quick response! Fingers crossed the plane gets here then,Delta,positive,Sunday
569671231001092096,2015-02-22,DL,"@JetBlue @julesdameron ""Considering?"" #Accessibility is an absolute MUST! #Equality",Delta,neutral,Sunday
569671173136637953,2015-02-22,DL,@JetBlue how do we watch the oscars though right now?! No abc on flight :( #missingtheoscars,Delta,negative,Sunday
569671000486502400,2015-02-22,DL,@JetBlue Thank you. Fingers crossed.,Delta,positive,Sunday
569670844047192064,2015-02-22,DL,".@JetBlue ooookay @ABC that's silly of you. guess we're ""watching"" the oscars purely on Twitter reactions tonight. #oscars",Delta,positive,Sunday
569670407709544448,2015-02-22,DL,@JetBlue I've heard your new in flight tap to pay readers accept ONLY Apple Pay. I thought that was impossible &amp; certainly not EMV compliant,Delta,positive,Sunday
569670228713578496,2015-02-22,DL,@JetBlue you're taking me to New Orleans in two weeks so I'll picture that while I shiver #forevercold,Delta,neutral,Sunday
569669991450185728,2015-02-22,DL,@JetBlue We're flight 1472 FFL to LGA. Scheduled departure 8:15p.,Delta,neutral,Sunday
569669129130647552,2015-02-22,DL,"@JetBlue 2nd time in a row a flight out of jfk a disaster. Last time I wasn't allowed to fly stndby, now a 2 hour delay w/out notification",Delta,negative,Sunday
569669059941261312,2015-02-22,DL,@JetBlue oh right! Me and hundred people arrived back to the same gate we left minutes ago in SDQ http://t.co/7gB0hgW51t,Delta,neutral,Sunday
569668818253053952,2015-02-22,DL,@JetBlue. A bunch of flights are delayed from FFL to Northeast destinations. No announcements at the gate. What's going on?,Delta,negative,Sunday
569668536966053888,2015-02-22,DL,@jetblue I'm dissapointed in the way paseengers on flight 0510 in Santo Domingo have been treated. 9hrs to board the plane and no info given,Delta,negative,Sunday
569668144198848514,2015-02-22,DL,@JetBlue id appreciate that. Would also you mind contacting the pilot of my flight and request that I be allowed to announce over intercom?,Delta,positive,Sunday
569667821455708160,2015-02-22,DL,"@shannonwoodward If you want, we can keep you updated on who's wearing who, &amp; who's with who, &amp; who wins what. We're nice like that. ;)",Delta,positive,Sunday
569667688743763968,2015-02-22,DL,@JetBlue  I did.  They have no idea where it is.,Delta,negative,Sunday
569666892882952192,2015-02-22,DL,@JetBlue thanks but still annoying. Especially if I miss my flight. ð Can I tweet at the TSA??,Delta,negative,Sunday
569666838340210689,2015-02-22,DL,"@JetBlue hey JetBlue.  Still waiting to hear where you lost my 9'8"" surfboard between JFK and BQN airports.",Delta,negative,Sunday
569666455114903552,2015-02-22,DL,@JetBlue your gif game is strong.,Delta,positive,Sunday
569666011147821057,2015-02-22,DL,@JetBlue well but for now the only thng we can do is wait for someone to explain us the situation with responsibility http://t.co/ML1JaCpmch,Delta,positive,Sunday
569665766628286464,2015-02-22,DL,@JetBlue flight 98 DEN to JFK already 2hrs delayed. Any idea how that might change again due to weather forecast etc?,Delta,negative,Sunday
569665692770967552,2015-02-22,DL,@JetBlue Why close prechk at 8PM on a Sunday at JFK?  #annoying,Delta,neutral,Sunday
569664636179476480,2015-02-22,DL,@JetBlue your crew didn't say it was about safety. If they say that I was glad to stay ... Check the information you give to the costumers,Delta,positive,Sunday
569662513111023616,2015-02-22,DL,@JetBlue you quite possibly ruined my entire first day in South Florida bc of your disorganization. #GetItTogether,Delta,negative,Sunday
569661069913821184,2015-02-22,DL,@JetBlue I'm going to write a post on @Medium about the experience. Your customer service has tanked. #JetBlue,Delta,neutral,Sunday
569660111976689664,2015-02-22,DL,@JetBlue Still no response from CEO. I guess he is at the Oscars.  I bet his flight was on time.  #JUSTWRONG,Delta,negative,Sunday
569659637575917568,2015-02-22,DL,"@JetBlue okay. Names of SJ crew are Alamo, Tatiana. Keep telling me to hold, then leave desk. Ali told me he couldn't help bc going on break",Delta,negative,Sunday
569659473804947456,2015-02-22,DL,"@JetBlue aha, ok. Thanks! Was worried there might not be a seat at all :) Will do it at the airport tomorrow then!",Delta,positive,Sunday
569658903044218880,2015-02-22,DL,@JetBlue that is a stock response. Delays not as frustrating as poor cust serv &amp; being told by 3 ppl to wait &amp; they'd come back but did not.,Delta,negative,Sunday
569658058546286592,2015-02-22,DL,@JetBlue Ricoh Smith at BOS provided oust and service,Delta,neutral,Sunday
569657725304610816,2015-02-22,DL,@JetBlue 4 hr delay on flight to JFK via Tampa &amp; worst customer service in San Juan airport. This after app not working all day.,Delta,negative,Sunday
569655420962238465,2015-02-22,DL,@JetBlue just please get my luggage from #2070 onto carousel 5 / Logan Airport and I'll be able to go home!,Delta,positive,Sunday
569655262765719553,2015-02-22,DL,@JetBlue what happens when I have a confirmed flight but no seat available during online checkin except for Even More Space upgrades?,Delta,negative,Sunday
569652510794887168,2015-02-22,DL,@JetBlue thanks for the response. Just been waiting for 5 hours and really frustrated. Seems like no one at JetBlue is concerned.,Delta,negative,Sunday
569650936911683586,2015-02-22,DL,@JetBlue Tx for the info. Just don't understand why you couldn't accurately estimate departure time earlier. Weather in ny is fine now.,Delta,positive,Sunday
569650612545187840,2015-02-22,DL,@JetBlue hey me and my family have questions on a trip to Disney world that we are doing in April . Please follow me so I could dm you guys,Delta,positive,Sunday
569650423318982657,2015-02-22,DL,â@JetBlue: @FinleyBklynCFS So glad to hear. Thanks for sharing the video.â Me and JetBlue are #BFF ð,Delta,positive,Sunday
569648753357037569,2015-02-22,DL,@JetBlue no m'good. Just get me home,Delta,negative,Sunday
569648229295329280,2015-02-22,DL,@JetBlue thanks for the response. We are hopeful.,Delta,positive,Sunday
569647396940075008,2015-02-22,DL,@JetBlue Update please on why flight 2601 continues to be further delayed,Delta,positive,Sunday
569647169084526593,2015-02-22,DL,"@JetBlue ok, tx. Will tell the guy sitting next to me at the gate",Delta,positive,Sunday
569646982282612736,2015-02-22,DL,@JetBlue thank you for not even coming with a solution. Great service I might say...as a TrueBlue member I am totally dissatisfied...thanks,Delta,positive,Sunday
569646269221773312,2015-02-22,DL,@JetBlue all day,Delta,neutral,Sunday
569646184005894144,2015-02-22,DL,@JetBlue how about free wifi on flt 1254 out of PBI to make up for 2.5 hr delay? Treat us right.,Delta,positive,Sunday
569646004254998528,2015-02-22,DL,@JetBlue why is flight 1106 delayed out to NY? Same problem?,Delta,negative,Sunday
569645522363011072,2015-02-22,DL,@JetBlue Is that a guarantee? We'll see about that tomorrow morning when I have to fight for a seat.,Delta,negative,Sunday
569645505950695424,2015-02-22,DL,@JetBlue thanks for the update. 'Preciate it. Hope it gets here. Been delayed 2 days getting back,Delta,positive,Sunday
569644675352662016,2015-02-22,DL,@JetBlue yes. They are working on it. Hoping bag is on the next flight and will deliver home...,Delta,positive,Sunday
569644634386911232,2015-02-22,DL,@JetBlue WELL...my paid tickets have NO assigned seats at all. So essentially I won't be on this flight unless I pay more.,Delta,negative,Sunday
569643287918845952,2015-02-22,DL,@JetBlue If seats aren't guaranteed why do we pay for them? when I called the rep said some other people booked our seats.,Delta,negative,Sunday
569642730932064256,2015-02-22,DL,@JetBlue thank you for the refund of the change fee for a recent flight affected by our bizarre winter. Excellent customer service and focus,Delta,positive,Sunday
569642569203904512,2015-02-22,DL,"@JetBlue yes, please get me the seats we paid for.",Delta,positive,Sunday
569640193931612160,2015-02-22,DL,@JetBlue Flight 136 departs 2:14 AM  Finally!!!  Arrived JFK with no psgrs at 5:39 PM.  That's a long flight. AKA BUS http://t.co/KfKjF1ZtGi,Delta,negative,Sunday
569638848214507520,2015-02-22,DL,@JetBlue thanks for help. Can't wait to travel with! And get out of the snow.,Delta,positive,Sunday
569638521817968641,2015-02-22,DL,@JetBlue Help - I left my Nikon camera under the seat in front of me. What do I do?,Delta,positive,Sunday
569636980612427776,2015-02-22,DL,"@JetBlue I hope your customer service reps are as reliable/friendly as they usually are, so far you are not living up to your + rep/exper.",Delta,positive,Sunday
569634891857600514,2015-02-22,DL,@jetblue the man with the smell left nd now there's this stupid girl asking me questions. can yall help.,Delta,negative,Sunday
569634729324122112,2015-02-22,DL,"FYI, @JetBlue: The last email response - ""we undrstnd this wasnt best 4 you"" -but hope 2 wlcm u back onbrd N the future...   nice touch. lol",Delta,positive,Sunday
569634575653183488,2015-02-22,DL,@JetBlue I think I have it selected already âºï¸,Delta,neutral,Sunday
569633643821441024,2015-02-22,DL,"@JetBlue last flight was Cancelled Flightled, then it was 2 hours to change a light bulb, now sitting here waiting for maintenance. Unreal.",Delta,negative,Sunday
569633562879619073,2015-02-22,DL,@JetBlue thanks for answering my questions!,Delta,positive,Sunday
569633484333051904,2015-02-22,DL,@JetBlue that wasn't delayed or cabcelled,Delta,positive,Sunday
569633393673150464,2015-02-22,DL,@JetBlue I have to say that JetBlue has officially lost a customer. What a waste of all the points I have too! I am yet to be in a flight..,Delta,negative,Sunday
569633257689518081,2015-02-22,DL,@Jetblue  I will keep on tweeting until your CEO answers and personally apologizes to my wife and the passengers of flight 136. Just Wrong!!,Delta,negative,Sunday
569633166031511552,2015-02-22,DL,@JetBlue I think it's safe to say that after 25 years of loyal #JetBlue flying we are officially DONE. #Byebyejetblue,Delta,positive,Sunday
569633036251340800,2015-02-22,DL,"@JetBlue I have someone driving me, it's best to get a wheelchair once I get inside?",Delta,positive,Sunday
569632594221867008,2015-02-22,DL,@JetBlue finally! Finally!,Delta,neutral,Sunday
569632519387099137,2015-02-22,DL,"@JetBlue Token $75.00 Goodwill Voucher for passengers stuck on flight 136 from Phoenix today. 3 hour mark. How about a $27,000 per passenger",Delta,negative,Sunday
569630310779854848,2015-02-22,DL,@JetBlue anything serious I should worry about?,Delta,negative,Sunday
569630240512876546,2015-02-22,DL,@JetBlue cool! Are there stairs at JFK? I can walk short distances but not stairs.,Delta,positive,Sunday
569630160233873411,2015-02-22,DL,@JetBlue Think about it...boarding to a chill untz untz untz....like this http://t.co/lj2lARivE0...,Delta,neutral,Sunday
569629537400696832,2015-02-22,DL,@JetBlue Why are you making it so freaking hard for me to say good things about you??  #jetbluefail http://t.co/v8SB0RBICx,Delta,negative,Sunday
569628922431873025,2015-02-22,DL,"@JetBlue Seriously, what is your solution? Who exactly will help my 5 year old if there's a problem with the plane? http://t.co/vPDRPLXj5a",Delta,positive,Sunday
569628752231018496,2015-02-22,DL,@JetBlue Your scheduling skills failed. The delay went from four hours to nearly six. Don't tell me you were snowbound in PBI.,Delta,negative,Sunday
569628503550906368,2015-02-22,DL,@jetblue the man sitting next 2 me at the terminal has a scent tht i cant quite put my finger on. pls dnt let him sit by me on the flight.,Delta,positive,Sunday
569628172842479616,2015-02-22,DL,"@JetBlue sadly, no! I have the app, but it also is experiencing difficulties. The flight information boards are keeping me updated.",Delta,negative,Sunday
569628159085301760,2015-02-22,DL,@JetBlue This is absurd. Should a stranger help my kids if there's a problem? #jetblue http://t.co/LAiGgef9Kj,Delta,neutral,Sunday
569628053648904195,2015-02-22,DL,@JetBlue I have a disabled seat in row 6 do I get to board earlier?,Delta,neutral,Sunday
569627907871502338,2015-02-22,DL,"@JetBlue, thanks for not guarantee that you can not deli ever my bags to my hotel, when bag missed connection. #sFO #customerservicenot",Delta,negative,Sunday
569627675557384192,2015-02-22,DL,@JetBlue flight 2008,Delta,neutral,Sunday
569627624617611264,2015-02-22,DL,@JetBlue Pittsburgh,Delta,neutral,Sunday
569627374674964480,2015-02-22,DL,@JetBlue you're lucky we're still flying you after today's landing gear failure. Get your act together and help us sit with our kids!,Delta,positive,Sunday
569627273407569920,2015-02-22,DL,@JetBlue so the prefference option is not something that you honor? So why having it as one of the services if not applied?,Delta,positive,Sunday
569626884549578752,2015-02-22,DL,"@JetBlue if you want to be helpful, find us a seat. Don't quote terms and conditions. #jetbluefail",Delta,positive,Sunday
569626613664653312,2015-02-22,DL,@JetBlue do you REALLY think it's okay to sit kids away from parents?! Srsly?! Esp after your landing gear failure?? http://t.co/x6SYW3MDVu,Delta,negative,Sunday
569625782181617664,2015-02-22,DL,"@JetBlue they absolutely guaranteed us we would sit with our kids. Your ""terms"" response is insulting.  #jetblue",Delta,negative,Sunday
569625606536732672,2015-02-22,DL,@JetBlue flight 1025 JFK to TPA 8:05am on Saturday! One way ticket!,Delta,neutral,Sunday
569624621047111680,2015-02-22,DL,@JetBlue What's your excuse this time for 1117 delay from LGA to TPA? I know the plane is in the air.,Delta,negative,Sunday
569624091646431232,2015-02-22,DL,"@JetBlue if you can't guarantee parents will sit with their children, don't sell tickets with that promise! #jetblue http://t.co/HDoXiM6NZ2",Delta,positive,Sunday
569623948767268864,2015-02-22,DL,@JetBlue once you go blue you don't go back,Delta,neutral,Sunday
569623368711991296,2015-02-22,DL,@JetBlue why are there so many delays to north east cities?,Delta,neutral,Sunday
569623248205430785,2015-02-22,DL,@JetBlue kids fly. Don't hire people who don't care about them. This guy. #jetblue http://t.co/clvlhfgUZw,Delta,negative,Sunday
569622819283337218,2015-02-22,DL,@JetBlue I shouldn't be made to feel like a criminal because I want to sit near my 5 year old on a flight. #jetblue http://t.co/qgtCao1J2U,Delta,negative,Sunday
569622618195652608,2015-02-22,DL,"@JetBlue Usually I have such a great experience with you guys? Very, very unhappy with you right now.",Delta,positive,Sunday
569622447869304832,2015-02-22,DL,@JetBlue why would you hire a guy who doesn't care about the safety of children? Not remotely acceptable. http://t.co/lKFh9HYHW8,Delta,negative,Sunday
569622389920641024,2015-02-22,DL,"@JetBlue what's up? Three delays so far, resulting in over three hours of unnecessary, extra waiting.",Delta,neutral,Sunday
569621991852019713,2015-02-22,DL,"@JetBlue For the record, that was less than a 10-minute turnaround time for the answer from the question.  JetBlue rocks!",Delta,neutral,Sunday
569621840844464128,2015-02-22,DL,@JetBlue never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue http://t.co/MzZfGqfHu2,Delta,positive,Sunday
569621744295682048,2015-02-22,DL,"@JetBlue from San Diego with a 4 hour delay to JFK!Even you have a Amex  JetBlue, even having over 50.000 travel miles, you're still nothing",Delta,negative,Sunday
569621351650209792,2015-02-22,DL,@JetBlue it seems almost inconceivable that sitting a 5 year old alone is considered okay. But this guy thinks so. http://t.co/q9n6NZYSpK,Delta,negative,Sunday
569621047353450496,2015-02-22,DL,@JetBlue Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.,Delta,neutral,Sunday
569620910019182592,2015-02-22,DL,"@JetBlue you've let me down. 2:15 delay at JFK because of inbound flight from Syracuse, really? #ishouldhavedriven",Delta,negative,Sunday
569620873394696192,2015-02-22,DL,@JetBlue a 5 year old can't sit alone on a flight. This is absurd. And this guy is a dick. #jetblue http://t.co/2HXsDP0ha4,Delta,negative,Sunday
569620598307074048,2015-02-22,DL,@JetBlue being told by this guy that he will not help us sit next to our 5 and 8 year old on the flight. #jetblue http://t.co/49FLbgzZkd,Delta,negative,Sunday
569620168671756288,2015-02-22,DL,@JetBlue of my tray table is broken what do i do?,Delta,negative,Sunday
569619984802054144,2015-02-22,DL,"@JetBlue Domestic.  To be clear -- I do not have to sit in (your lovely) terminal, just need to be there 1 hour prior to boarding?  Thanks!",Delta,positive,Sunday
569618489788346368,2015-02-22,DL,@JetBlue thanks for NOT! Sending me an update that our flight was delayed 3 hours. Unbelievable!,Delta,positive,Sunday
569618309357940737,2015-02-22,DL,@JetBlue the fact that #ChrisHasMadeUsBLUSH isn't trending is how you know I'm loyal ;),Delta,positive,Sunday
569618014141751298,2015-02-22,DL,@JetBlue 5 hours delayed now in hour increments?  Really?  &amp; as Mosaic I still have to pay $25 to use lounge during this waste of a Sunday?,Delta,negative,Sunday
569617906390052865,2015-02-22,DL,"@JetBlue no, I haven't done that yet. Is that something I can do online? Thx!",Delta,positive,Sunday
569617776509378560,2015-02-22,DL,@JetBlue woof I'm on the red cArpet http://t.co/iIdrbLNOoX,Delta,neutral,Sunday
569617259548708864,2015-02-22,DL,"@JetBlue @amybruni No wifi on this flight so we can't tweet you our Oscar party pics at 37,000ft. #bluecarpet :-( SEAâï¸BOS",Delta,negative,Sunday
569616883734974464,2015-02-22,DL,@JetBlue Thank you for the reply. Would've appreciated communication before checking in about the delay. JetBlue used to be my go-to,Delta,positive,Sunday
569616576481267712,2015-02-22,DL,@JetBlue What confirmation number?,Delta,positive,Sunday
569615753885970432,2015-02-22,DL,@JetBlue You also promised to change my wife's name on the account and it is also not done.  WTF?,Delta,positive,Sunday
569615636869062659,2015-02-22,DL,@JetBlue You guys really suck! I just spent 40 minutes on the phone linking my credits to my account.  They are still NOT there! 1/2,Delta,negative,Sunday
569614500044918784,2015-02-22,DL,"@JetBlue btw, Robin Hayes is speaking at next month's @USChamber aviation summit. He ought to give a shout out to his Twitter team. You rock",Delta,neutral,Sunday
569612120758878208,2015-02-22,DL,@JetBlue follow for DM please,Delta,positive,Sunday
569609436714680320,2015-02-22,DL,@JetBlue oh. And thank you for responding,Delta,positive,Sunday
569607909501472769,2015-02-22,DL,@JetBlue where is it coming from? I thought Tampa?,Delta,neutral,Sunday
569607852236640256,2015-02-22,DL,@JetBlue Good perspective. If only this safety concern had been expressed at some point before I arrived at the airport. #communicationiskey,Delta,positive,Sunday
569606966772940801,2015-02-22,DL,@JetBlue exactly why is my flight delayed? 599 BDL to DCA? Can't seem to get an answer,Delta,negative,Sunday
569605593159352322,2015-02-22,DL,@JetBlue thanks. We are ticketed on stand by for flight 1970. I hope we make it out. Fingers crossed,Delta,positive,Sunday
569604507405037569,2015-02-22,DL,"@JetBlue flight from BOS - RSW tomorrow, all i need is my wife + 3yr old to sit together, but no option when checking in.",Delta,negative,Sunday
569604469324967938,2015-02-22,DL,"@JetBlue is your partnership with Hawaiian live? Earn Hawaiian miles flying Jetblue ? IF so, how do I add @HawaiianAir to my JB Flight Booking Problems ?",Delta,negative,Sunday
569604208661409792,2015-02-22,DL,@JetBlue You left 175 PEOPLE on a hot plane with no ventilation for over an hour and a half and then had to bus them to JFK because of ....,Delta,negative,Sunday
569604033083789312,2015-02-22,DL,@JetBlue at what point in delays can I take a different flight to my destination?,Delta,neutral,Sunday
569603641767792641,2015-02-22,DL,@JetBlue thank you guys! You are the best! ðâï¸,Delta,positive,Sunday
569603529888788480,2015-02-22,DL,"@JetBlue You just don't get it.  It's not about the money, It's about PEOPLE!!!! How about a public apology from the president of Jet Blue.",Delta,positive,Sunday
569603273033945090,2015-02-22,DL,"@JetBlue why, when you book a flight now, does jetblue separate a 3yr old from the mother? Isn't that a bit stupid? check-in headaches!",Delta,positive,Sunday
569603039750852608,2015-02-22,DL,@JetBlue does not fit in 140,Delta,negative,Sunday
569603002278944768,2015-02-22,DL,@JetBlue love it as always!,Delta,positive,Sunday
569602974671990784,2015-02-22,DL,"@JetBlue You never got my wife to her destination and you expect a $75.00 ""goodwill credit"" will  make everything hunky-dory. You blew it.",Delta,positive,Sunday
569602897572450305,2015-02-22,DL,"@JetBlue every time I look at the flight status, 30 more minutes is added to the delay. How about some points for trouble??",Delta,negative,Sunday
569602645712769025,2015-02-22,DL,"As soon as I can, sending my son home with you Saturday. @JetBlue",Delta,neutral,Sunday
569601850820976640,2015-02-22,DL,"@JetBlue hey awesome peeps, what's up with flight 1159 from Boston? Delayed 3hrs?",Delta,positive,Sunday
569599590355173376,2015-02-22,DL,@JetBlue is there wifi on he plain,Delta,neutral,Sunday
569596394819883008,2015-02-22,DL,"@JetBlue what a great experience on flight from SFO to JFK; seats, service, food, everything is top quality. I will be back. Very soon!",Delta,positive,Sunday
569594354924425216,2015-02-22,DL,"@JetBlue Flights 1384 and 1583. I have picked up twice this week for 1583, and both times it was delayed!! ð",Delta,negative,Sunday
569592675638382592,2015-02-22,DL,"@JetBlue What's up with delays to and from Boston today? My sister is trying to go home, and bro-in-law trying to come to RDU. Craziness!",Delta,negative,Sunday
569590527349252096,2015-02-22,DL,@JetBlue wondering if it's possible for my colleague and I to get on an earlier flight LAX&gt;JFK tomorrow. Can you help?,Delta,positive,Sunday
569588667225927680,2015-02-22,DL,@JetBlue 118 to Boston still sitting,Delta,neutral,Sunday
569587048811761664,2015-02-22,DL,@JetBlue now we dont have enough money for parking in your garage this is your fault and im not paying for what should be 10mins into 3hrs,Delta,negative,Sunday
569586611085815808,2015-02-22,DL,@JetBlue hope so! looks nice and warm in San Juan ð´,Delta,positive,Sunday
569586189776371712,2015-02-22,DL,@JetBlue thanks for replying-I feel a little better we'll see how it goes âºï¸âï¸,Delta,positive,Sunday
569585827019399168,2015-02-22,DL,@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha,Delta,positive,Sunday
569585355319599104,2015-02-22,DL,@JetBlue I waited 3 hrs for my bags and my flight was only 2 hrs,Delta,neutral,Sunday
569585203666161664,2015-02-22,DL,@JetBlue should I bother contacting them? I already checked into my flight ð,Delta,negative,Sunday
569584372820647936,2015-02-22,DL,@JetBlue early last month via Expedia-there's an extra middle name and initial attached to my last name,Delta,neutral,Sunday
569582603902128128,2015-02-22,DL,"@JetBlue backlog is an hour at most, this is over two!  Unacceptable!!",Delta,negative,Sunday
569581303785328640,2015-02-22,DL,@JetBlue your agent told us TSA didn't have a crew to get bags!,Delta,neutral,Sunday
569581126215438336,2015-02-22,DL,@JetBlue you guys rock!,Delta,neutral,Sunday
569580460843651072,2015-02-22,DL,@JetBlue my email is my twitter handle followed by gmail âºðð,Delta,neutral,Sunday
569580001672237056,2015-02-22,DL,@JetBlue Awesome! #bestairlineever,Delta,positive,Sunday
569579153604743171,2015-02-22,DL,@JetBlue no baggage crew update!  Your staff is incompetent with no answers after 2 hours....,Delta,negative,Sunday
569578439797313536,2015-02-22,DL,@JetBlue the whole plane. Flight 561 from LGA to PBI http://t.co/4Ktk2hsmGy,Delta,neutral,Sunday
569578296360378369,2015-02-22,DL,@JetBlue is blaming @TSA for flight 584 luggage debacle!  #luggagegate,Delta,negative,Sunday
569577794910490624,2015-02-22,DL,"@JetBlue Yoga it is. TV service seems to be down though :-(
I look forward to that do much!",Delta,negative,Sunday
569577434657492992,2015-02-22,DL,"@JetBlue w/ edits: Dear @msbgu , your MBAs need better benefits. They should work for us. How can we meet them?",Delta,positive,Sunday
569577005278064640,2015-02-22,DL,@JetBlue of course I am!!âï¸,Delta,neutral,Sunday
569576321011077121,2015-02-22,DL,@JetBlue You failed. That's the answer. Please don't justify otherwise.,Delta,negative,Sunday
569576214047760385,2015-02-22,DL,"@JetBlue come on! Already delayed 2+ hrs on flight 1415 as we waited for the pilot to come from Boston, now you reassign him?! Endless trip.",Delta,negative,Sunday
569576099018985472,2015-02-22,DL,"@JetBlue When I got your alert, I immediately started looking to rebook. But we only had 11 minutes from reFlight Booking Problems to catch a flight to SRQ.",Delta,negative,Sunday
569576074050473984,2015-02-22,DL,@JetBlue I only fly Jet Blue,Delta,neutral,Sunday
569575699314569216,2015-02-22,DL,@JetBlue Perhaps you need to start recruiting @msbgu ;),Delta,positive,Sunday
569574711899922433,2015-02-22,DL,@JetBlue Start including PTO in your getaway packages and I'm all in,Delta,neutral,Sunday
569574221216661505,2015-02-22,DL,@JetBlue thanks. I will use the extra time to do some more shopping! Did somebody say duty free?,Delta,positive,Sunday
569573843825790976,2015-02-22,DL,@JetBlue's flight Flight Booking Problems experience is pretty great!,Delta,positive,Sunday
569573528149716992,2015-02-22,DL,@JetBlue still waiting to board and see if they will give us the exit row.,Delta,neutral,Sunday
569572707299299328,2015-02-22,DL,@JetBlue thanks for making my trip home #MintyFresh next #brandmance flight I'll take more selfies! #LOVE #travel #business,Delta,positive,Sunday
569572180012371968,2015-02-22,DL,"@JetBlue  I shouldn't have to find them, they should tell us. I've flown Jet Blue since your first month. The experience isn't what it was.",Delta,neutral,Sunday
569571938819055617,2015-02-22,DL,@JetBlue if my flight was delayed can I show up at the airport with the appropriate amount of time for the delay or do I have to go on time?,Delta,negative,Sunday
569571829033144320,2015-02-22,DL,@JetBlue I'm over that honestly just would like to get going on the journey.,Delta,positive,Sunday
569571763744452608,2015-02-22,DL,"@JetBlue If that was the case, why did your alert arrive so Late Flight? Four-hour delay? Don't buy it.",Delta,negative,Sunday
569571731649667072,2015-02-22,DL,@JetBlue our flight out no Tv. Now our flight back not seated together. B6 620. Maybe our fault still no fun.,Delta,negative,Sunday
569571492947742720,2015-02-22,DL,@JetBlue I don't believe so. That's not what the team has told us.,Delta,neutral,Sunday
569568878977794048,2015-02-22,DL,@JetBlue also not have food available even for purchase is quite shocking since this is a 5 hour international flight.,Delta,negative,Sunday
569568357030232066,2015-02-22,DL,@JetBlue #1691 out of JFK. no one has info &amp; no answers as to why we boarded the plane. the team is in an awkward spot &amp; everyone is cranky,Delta,negative,Sunday
569566880006086656,2015-02-22,DL,@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG,Delta,neutral,Sunday
569566511184125952,2015-02-22,DL,@jetblue  Flight 1562 is still waiting for bags. Most of us checked in 12 hours ago. People are missing connections.  Please help!,Delta,positive,Sunday
569565393502793728,2015-02-22,DL,@JetBlue any way to get 2 ppl on standby list for flight 1970 FLL to BOS. Trying to find way home.,Delta,neutral,Sunday
569564824939556864,2015-02-22,DL,@JetBlue Something to think about when you are dealing with PEOPLE!!!!!  Just wrong.  No excuses. Figure it out &amp; expect the unexpected,Delta,negative,Sunday
569564666013163520,2015-02-22,DL,@JetBlue I understand but wish you would have announced the delay 2 hours earlier vs sitting for 2 hrs at MCO,Delta,positive,Sunday
569564016906891264,2015-02-22,DL,@JetBlue what gives? Delayed over 2 hours at MCO to JFK. Every time!,Delta,negative,Sunday
569563087964995584,2015-02-22,DL,"â@JetBlue: @2littlebirds Well captured, Brittany! We love the clouds! :)  Enjoy the ride!â Thank you!",Delta,positive,Sunday
569562990250323968,2015-02-22,DL,@JetBlue My wife was with our dog.  They wouldn't even let her out off the plane.  My daughter was at Newburgh lives close by. So wrong,Delta,negative,Sunday
569559833415970816,2015-02-22,DL,"@JetBlue According to your ground staff, it hasn't even been taken off the plane yet!",Delta,neutral,Sunday
569559370104639488,2015-02-22,DL,.@JetBlue thanks for making an effort. Credit where credit is due: flight 795 delayed 5 hours instead of 8 hours. #fwiw #loweredexpectations,Delta,positive,Sunday
569559136540561408,2015-02-22,DL,@JetBlue At what time?  All these passengers were sitting on a hot plane with no air and no communication for over 2 hours. Just wrong,Delta,negative,Sunday
569558286216929280,2015-02-22,DL,"@JetBlue flight delayed at JFK 2 hours, then 3 hours, then 8.5 hours? Now it's back to 5 hours with no explanation or apology?",Delta,negative,Sunday
569558235897688064,2015-02-22,DL,@JetBlue thanks! Have a good Sunday.,Delta,positive,Sunday
569558114447560706,2015-02-22,DL,"@JetBlue Flight 1562 had a 4 1/2 hour weather delay, but what is the 45 minute delay in getting bags to tired passengers?",Delta,negative,Sunday
569558065516822528,2015-02-22,DL,@JetBlue 5hrs on Tarmac yest b4 Cancelled Flight @12am.Today 3+ hr delay. Why not send txt/email re: JFK closed &amp; saved all trip 2 sit @airport again?,Delta,negative,Sunday
569557216480665600,2015-02-22,DL,"@JetBlue flying out of BUF 2 BOS, missing captain... Really? Delayed til 2:00... Not happy...",Delta,negative,Sunday
